fragment_smiles,source_label,n_conformers
O=C/C=C/[C@H]1O[C@@H]1[*:1],ZINC000031543299,3
CC[C@H]1O[C@@H]1/C=C/[*:1],ZINC000031543299,5
CC(C)(S)CC(=O)[*:1],ZINC000005196459,7
CC(=O)CC(C)(S)[*:1],ZINC000005196459,4
C[C@H](CO)C[C@H](C)[*:1],ZINC000015119987,8
O=C1CCCC[C@H]1[*:1],ZINC000003860604,1
CCCS/C=C/[*:1],ZINC000014679957,7
C/C=C/SCC[*:1],ZINC000014679957,9
C=C(N)[*:1],ZINC000100028799,1
Oc1ccc([*:1])cn1,ZINC000008576188,1
CC[C@@H](CC(=O)O)[*:1],ZINC000004975458,9
C[C@H](N(C)C)[*:1],ZINC000257464993,3
C=CCS(=O)(=O)S[*:1],ZINC000015122080,7
C=CCSS(=O)(=O)[*:1],ZINC000015122080,8
CC[C@@H](CCC=O)[*:1],ZINC000043502271,10
C=C(OP(=O)(O)O)[*:1],ZINC000003870145,3
NCCCCCC[*:1],ZINC000038141453,10
CC(C)/C=C/SS[*:1],ZINC000095620041,8
CSS/C=C/[*:1],ZINC000095620041,4
CSS/C=C/C(C)[*:1],ZINC000095620041,8
CC1(C)O[C@@H]1[C@@H](O)[*:1],ZINC000038431995,3
N=C1CCC([*:1])=C1O,ZINC000095620432,1
O=[S@@](O)CC[*:1],ZINC000025720432,6
N[C@@H](CC[S@@](=O)O)[*:1],ZINC000025720432,8
O=[S@@](O)C[*:1],ZINC000025720432,2
O=[S@@](O)[*:1],ZINC000025720432,1
CO[C@@H](C(=O)O)[*:1],ZINC000014455635,1
CO[C@H](C[*:1])C(=O)O,ZINC000014455635,3
OC1=C([*:1])COC=C1,ZINC000012153608,1
COC(OC)[C@@H](C)[*:1],ZINC000000389503,4
C[C@@H](O)C#C[*:1],ZINC000003874275,1
C[C@@H](O)C#CC#C[*:1],ZINC000003874275,1
O[C@H](CCl)C[*:1],ZINC000002041174,4
OC[C@@H](CCl)[*:1],ZINC000002041174,6
O=C(O)C1([*:1])CC1,ZINC000000895536,2
NC1([*:1])CC1,ZINC000000895536,1
NC(=O)CSC[*:1],ZINC000004026624,8
NC(=O)CS[*:1],ZINC000004026624,6
Fc1ccc([*:1])nc1,ZINC000049155361,1
C1=C[C@@H]([*:1])CN1,ZINC000013480026,2
C/C(=C\[C@H](C)O)C[*:1],ZINC000033841553,5
C/C(=C\[C@H](C)O)[*:1],ZINC000033841553,2
ClC(Cl)(Br)[C@@H](Br)[*:1],ZINC000003874471,3
OC[C@H](O)C#C[*:1],ZINC000014680544,3
OC[C@@H]1O[C@H]1[*:1],ZINC000005132045,3
OC[C@@H]1O[C@H]1C#C[*:1],ZINC000005132045,3
CC(C)CC(=O)S[*:1],ZINC000005360197,6
CSC(=O)C[*:1],ZINC000005360197,3
CSC(=O)CC(C)[*:1],ZINC000005360197,6
OB(O)[*:1],ZINC000169877213,1
O=C(NCCCl)O[*:1],ZINC000004221625,7
CCCC[C@H](C=O)[*:1],ZINC000005821675,8
CCCC(=O)N[*:1],ZINC000003894240,3
C=C(C[*:1])C(C)(C)O,ZINC000028654707,5
C=C(C(C)(C)O)[*:1],ZINC000028654707,3
CC(=O)[C@@H](O)CC[*:1],ZINC000014495041,7
CC(=O)[C@@H](O)C[*:1],ZINC000014495041,5
OCC#CC[*:1],ZINC000008715632,2
OCC#CCS[*:1],ZINC000008715632,6
OCCC#CC#C[*:1],ZINC000014616854,2
C=CC#C[*:1],ZINC000014616854,1
OCCC#C[*:1],ZINC000014616854,2
C=CC#CC#C[*:1],ZINC000014616854,1
C=CC#CC#CC[*:1],ZINC000014616854,2
S=C1NC[C@H](C[*:1])O1,ZINC000014680232,3
S=C1NC[C@H]([*:1])O1,ZINC000014680232,2
OCOCC[*:1],ZINC000085531068,7
OCOC[*:1],ZINC000085531068,5
CCC[C@@H](C)CC[*:1],ZINC000003074792,8
CCCC[C@@H](CO)[*:1],ZINC000002038253,8
OC/C=C/C=C/C[*:1],ZINC000002560463,7
OC/C=C/C=C/[*:1],ZINC000002560463,2
CC/C=C/C=C/[*:1],ZINC000002560463,2
CC/C=C/C=C/C[*:1],ZINC000002560463,5
SC[C@@H](S)[*:1],ZINC000004706612,3
C[C@@H](CS)[*:1],ZINC000004706612,2
CC/C=C/S[*:1],ZINC000033842666,6
C1=C(C[*:1])CSSC1,ZINC000013463088,4
C1=C([*:1])CSSC1,ZINC000013463088,2
C1=C[C@H]([*:1])CO1,ZINC000006031263,1
O=C(O)[C@@H](F)[*:1],ZINC000003634658,2
C[C@@H]1O[C@@H]([*:1])C[C@H]1O,ZINC000008602481,3
NC(=O)[C@H](N)[*:1],ZINC000005273947,2
NC(=O)[C@H](N)C[*:1],ZINC000005273947,5
CC(C)(Cl)[C@H](O)C[*:1],ZINC000014490904,4
CC(C)(Cl)[C@H](O)[*:1],ZINC000014490904,3
CC(C)(Cl)[*:1],ZINC000014490904,1
C[C@@H](N)C(=O)[*:1],ZINC000001532844,2
C[C@@H](N)C(=O)C[*:1],ZINC000001532844,4
C[C@@H](N)C(=O)CC[*:1],ZINC000001532844,6
COCCC(=O)[*:1],ZINC000048547073,8
C[C@@H](S)S[C@H](S)[*:1],ZINC000032163194,5
C[C@H](S[C@@H](C)S)[*:1],ZINC000032163194,6
C[C@@H](S)S[*:1],ZINC000032163194,3
CC(C)=CC(=O)N[*:1],ZINC000004200908,2
CN[C@H](CC(=O)O)[*:1],ZINC000000901012,8
CCC(C)(C)[C@@H](C)[*:1],ZINC000085972378,7
ON1C=C([*:1])C=CC1,ZINC000095617641,1
CSC(=O)CC[*:1],ZINC000000409240,8
CCCC(=O)S[*:1],ZINC000000409240,5
O=[N+]([O-])/C=C/[*:1],ZINC000000074770,1
C[C@H](S)C(=O)OC[*:1],ZINC000004802725,5
C[C@H](S)C(=O)O[*:1],ZINC000004802725,3
CCOC(=O)[C@@H](S)[*:1],ZINC000004802725,7
CC(C)/C=C/C[*:1],ZINC000085644554,3
C[C@@H](S)C(=O)[*:1],ZINC000004802667,2
CC(=O)[C@H](S)[*:1],ZINC000004802667,2
CC(C)(C)O[*:1],ZINC000245265326,1
CC(=O)CC/C=C\[*:1],ZINC000014616895,9
C[C@H](CCCO)[*:1],ZINC000257463920,5
O=C(O)[C@H]1C[C@H]1[*:1],ZINC000014418037,1
O=CCCN[*:1],ZINC000002010265,6
O=CCCNC[*:1],ZINC000002010265,7
O=CCCNCC[*:1],ZINC000002010265,9
SCC[C@H](S)[*:1],ZINC000025695480,6
C[C@H](CCS)[*:1],ZINC000025695480,5
CC(=O)C[C@@H](O)[*:1],ZINC000014500538,7
CC1(C)O[C@@H]1CO[*:1],ZINC000000518643,5
C1=CS[C@@H]([*:1])SC1,ZINC000005158016,2
C1CO[C@@H]([*:1])SC1,ZINC000014592620,2
C/C(=C\C[*:1])CC=O,ZINC000015120277,8
C/C(=C\[*:1])CC=O,ZINC000015120277,5
O=P(O)(O)[C@@H]1O[C@H]1[*:1],ZINC000001722375,1
C/C(Cl)=C/[*:1],ZINC000004285189,1
C/C(Cl)=C/C[*:1],ZINC000004285189,3
O=C1CC[C@@]2([*:1])C[C@@H]12,ZINC000005761276,1
C[C@](O)(CO)CC[*:1],ZINC000040164365,7
OCC1=C[C@@H]([*:1])CC1,ZINC000085488881,4
C1CS[C@@H]([*:1])SS1,ZINC000002020146,2
CCCN[*:1],ZINC000150348486,5
CCCNC[*:1],ZINC000150348486,7
CC[C@H](C)[C@@H](C)C[*:1],ZINC000001606157,7
CC[C@H](C)[C@@H](C)[*:1],ZINC000001606157,7
CCC[C@H](C)[C@@H](C)[*:1],ZINC000001606157,8
C/C=C\C=C\[*:1],ZINC000015146193,1
C\C=C/C=C/C=C\[*:1],ZINC000015146193,1
C=C[C@@H](C(=C)C)[*:1],ZINC000014583968,3
O=C(CCS)OC[*:1],ZINC000000409355,9
O=C(CCS)O[*:1],ZINC000000409355,7
CC(C)CC[C@@H](C)[*:1],ZINC000085646758,6
OCCCC/C=C\[*:1],ZINC000005225126,9
N#CC/N=C/[*:1],ZINC000070673692,2
c1cnc(C[*:1])cn1,ZINC000004262348,3
C/C(=C/C=O)C(=O)[*:1],ZINC000001743165,3
CC(=O)/C(=C\C=O)[*:1],ZINC000001743165,4
CC(=O)/C(C)=C\[*:1],ZINC000001743165,2
CC(=CC(=O)O)[*:1],ZINC000000967396,1
CSS[C@@H]([S@@](C)=O)[*:1],ZINC000014590131,8
COC(=O)[C@@H](N)C[*:1],ZINC000019594553,5
C=C(O[*:1])C(=O)O,ZINC000013387648,2
C[C@H]1CCO[C@H]([*:1])C1,ZINC000002018445,2
O=C(O)C[C@@H](CO)[*:1],ZINC000085489219,5
C1=CS[C@H]([*:1])C1,ZINC000078326739,1
CC(=O)N[C@@H](CO)[*:1],ZINC000000158173,3
CN(CC(=O)O)C[*:1],ZINC000000056524,8
C#CCN[*:1],ZINC000030883158,2
C#CCNC[*:1],ZINC000030883158,5
c1nnnn1C[*:1],ZINC000072320887,2
C=C[C@@H](C)[*:1],ZINC000015120821,1
C=C[C@@H](C)C[*:1],ZINC000015120821,6
C=C[C@@H](C)CC[*:1],ZINC000015120821,4
C/C(=C/C=O)CC[*:1],ZINC000012879029,8
C/C(=C/C=O)C[*:1],ZINC000012879029,5
CCC(C)(C)[C@H](C)[*:1],ZINC000085972376,6
C1CC[C@]2([*:1])O[C@H]2C1,ZINC000100051482,1
O[C@@H]1CSC[C@H]1[*:1],ZINC000524731153,2
C[C@H](C[*:1])[C@@H](O)S,ZINC000095618224,5
C[C@@H]([C@@H](O)S)[*:1],ZINC000095618224,3
CC[C@H]([C@@H](O)S)[*:1],ZINC000095618224,6
CC[C@@H](C)[C@H](S)[*:1],ZINC000095618224,7
C1COC[C@@H]([*:1])N1,ZINC000070633528,2
COC(=O)[C@H](CO)[*:1],ZINC000100823849,6
C[C@H]1O[C@@]1(C)[*:1],ZINC000257561673,1
O=C(O)CN[C@@H](O)[*:1],ZINC000015122229,5
C[C@@H](Cl)CC(=O)O[*:1],ZINC000253530247,5
C[C@@H](Cl)C[*:1],ZINC000253530247,3
CC(C)/C=C\O[*:1],ZINC000257498514,3
OC[C@@H](O)[C@@H](O)C[*:1],ZINC000032786028,5
C[N+]1([*:1])CCOCC1,ZINC000012659616,1
C[C@H](C[*:1])[C@H](O)S,ZINC000095618226,7
C[C@@H]([C@H](O)S)[*:1],ZINC000095618226,3
CC[C@H]([C@H](O)S)[*:1],ZINC000095618226,5
O[C@H](S)[*:1],ZINC000095618226,1
CC[C@@H](C)[C@@H](S)[*:1],ZINC000095618226,7
C=C/C=C/C#C[*:1],ZINC000086002009,1
C[C@@H](O)CS[*:1],ZINC000000631630,5
C=C(C)C(=O)OC[*:1],ZINC000002116517,5
CN(N=O)C(=O)N[*:1],ZINC000254856584,3
N[C@@H](CO)[C@@H](O)[*:1],ZINC000100826235,5
O=C(O)/C(=N/O)[*:1],ZINC000012495959,1
C[C@@H](O)[C@@H](O)[C@@H](O)[*:1],ZINC000006037008,5
CC1(C)O[C@@H]1C(=O)[*:1],ZINC000253623428,2
COCO[*:1],ZINC000256110568,2
C[C@H]1OCC[C@@H]([*:1])O1,ZINC000038251273,1
CCCS[C@@H](CC)[*:1],ZINC000014680373,10
C=CCC(=O)[*:1],ZINC000097125343,3
NC(=O)/C=C/S[*:1],ZINC000036458505,5
NC(=O)/C=C/[*:1],ZINC000036458505,2
C[C@@H](CCO)CC[*:1],ZINC000014655148,8
C[C@@H](CCO)C[*:1],ZINC000014655148,8
C=C[N+](C)(C)[*:1],ZINC000001686874,1
CCC(CC)N[*:1],ZINC000003639975,9
CCCC[C@@H](SC)[*:1],ZINC000095618237,8
C=C(C)[C@H](O)CO[*:1],ZINC000003594418,7
C/C=C/[C@H](C(=O)O)[*:1],ZINC000005840786,4
C/C=C/[C@@H](CCC)[*:1],ZINC000005840786,6
O=C(C[*:1])C(Br)Br,ZINC000085951974,7
O=C(CI)C(Br)[*:1],ZINC000085951974,9
O=C1C[C@@H](O[*:1])CO1,ZINC000257485924,2
N[C@@H](C=O)C[*:1],ZINC000003869972,6
O=C(C1CCC1)[*:1],ZINC000004090238,2
C/C=C\S[S@@](=O)C[*:1],ZINC000014679890,9
C/C=C\S[S@@](=O)[*:1],ZINC000014679890,7
C[C@@](N)(C1CC1)[*:1],ZINC000001671079,3
CO[C@@H]([C@@H](C)O)[*:1],ZINC000100822411,3
CC[C@@H](C[*:1])C(=O)O,ZINC000002389912,7
C[S@@](=N)(=O)[*:1],ZINC000001529679,1
C[S@@](=N)(=O)C[*:1],ZINC000001529679,3
C[S@@](=N)(=O)CC[*:1],ZINC000001529679,4
O=CCCCS[*:1],ZINC000001850433,10
C[C@H]1[C@@H](O)OC[C@@H]1[*:1],ZINC000004995652,2
CO/C(=C\[*:1])C(=O)O,ZINC000514287726,2
CC[C@@H](C=O)[*:1],ZINC000000901303,5
C[C@H](CC(C)(C)C)[*:1],ZINC000078275012,3
O=C(O)[C@H](CCO)[*:1],ZINC000000895146,8
N[C@@H](CCO)[*:1],ZINC000000895146,5
S[C@@H](c1ccco1)[*:1],ZINC000032163922,2
C[C@H](c1ccco1)[*:1],ZINC000032163922,1
O=CC/C=C\C[*:1],ZINC000012153803,5
O=CC/C=C\[*:1],ZINC000012153803,2
O=C(c1nccs1)[*:1],ZINC000000164484,1
OC(O)(O)CCC[*:1],ZINC000085588843,6
OC(O)(O)CC[*:1],ZINC000085588843,3
OC(O)(O)C[*:1],ZINC000085588843,1
OC(O)(O)[*:1],ZINC000085588843,1
C[C@H]([N+](=O)[O-])[*:1],ZINC000013362154,2
N[C@@H](CN[*:1])C(=O)O,ZINC000019364679,4
C/C(=C\C(C)(C)O)[*:1],ZINC000090756079,3
CC[C@H](C)[C@@H](CO)[*:1],ZINC000299754390,7
C[C@H](S)[C@H](C)S[*:1],ZINC000212553592,4
C[C@H](S)[C@H](C)[*:1],ZINC000212553592,3
CC[C@H](C(C)=O)[*:1],ZINC000095620504,5
C=C/C=C/CC[*:1],ZINC000002015915,6
C=C/C=C/CCC[*:1],ZINC000002015915,7
C/C=C(/CO)[*:1],ZINC000253399801,3
CN[C@@H](C)[C@H](O)[*:1],ZINC000000056399,5
CC[S@@](=O)[*:1],ZINC000006424844,3
CC[S@@](=O)C[*:1],ZINC000006424844,6
CC[S@@](=O)C[C@@H](N)[*:1],ZINC000006424844,6
CSC(=O)CCC[*:1],ZINC000001841229,10
O[C@H]1CS[C@@H]([*:1])CS1,ZINC000003861334,4
C[C@H]1C[C@@](C)([*:1])CO1,ZINC000006038030,2
Cc1noc(C[*:1])n1,ZINC000524730040,3
CO[P@](=O)(O)[*:1],ZINC000001765359,3
NC(=O)NC[C@H](N)[*:1],ZINC000001531037,6
OCC=C=CC#C[*:1],ZINC000014616363,4
C#CC#CC=C=C[*:1],ZINC000014616363,2
C1C[C@H]([*:1])N1,ZINC000000897437,1
COC[C@](C)(O)[*:1],ZINC000014689082,4
CC(=O)CC/C=C/[*:1],ZINC000005819403,6
CSS[C@@H](C[*:1])SC,ZINC000014590129,8
CSS[C@H](SC)[*:1],ZINC000014590129,8
CC[C@@H](SC)[*:1],ZINC000014590129,5
CC[C@H](SSC)S[*:1],ZINC000014590129,7
CC[C@@H](SC)SS[*:1],ZINC000014590129,9
C/C=C(\C)CO[*:1],ZINC000257534536,6
O[C@H]1[C@H](O)CN[C@H]1[*:1],ZINC000002585429,2
O=C(O)/C(C[*:1])=N/O,ZINC000013508172,3
C/C(=C\C(C)C)[*:1],ZINC000002557901,3
N#CC(C#N)=C[*:1],ZINC000000005256,1
CC(C)[C@@H](N)C[*:1],ZINC000000170090,7
O=C/C=C\C=C/[*:1],ZINC000033953305,2
CC/C=C\C=C/[*:1],ZINC000033953305,2
C=C([C@H](C)O)[*:1],ZINC000014489903,3
CCNCO[*:1],ZINC000085567410,6
CC(=O)NC[C@@H](O)[*:1],ZINC000013438044,6
Cc1n[nH]c(O)c1[*:1],ZINC000006623980,1
CC1=C([*:1])SCCO1,ZINC000000043478,1
CC[C@H](CO)CC[*:1],ZINC000001529452,8
CC[C@H](CO)C[*:1],ZINC000001529452,7
[N-]=[N+]=CC(=O)[*:1],ZINC000004104881,3
C/C=C/C#C[*:1],ZINC000523041623,1
C/C=C/C#CC#C[*:1],ZINC000523041623,1
C[C@@H]1[C@@H]([*:1])OCN1C,ZINC000005496861,4
OC[C@H](Cl)/C=C/[*:1],ZINC000013386598,4
OC[C@H](Cl)[*:1],ZINC000013386598,3
CC(C)=CC/C=C/[*:1],ZINC000033832674,4
O=C1C=C([*:1])CC1,ZINC000002035915,1
Cc1ccc(S[*:1])o1,ZINC000001850677,4
CSc1ccc([*:1])o1,ZINC000001850677,3
O=C(C[*:1])N1CCC1,ZINC000085594642,3
O=C(N1CCC1)[*:1],ZINC000085594642,1
C/C=C/S[S@@](=O)C[*:1],ZINC000039017407,7
C/C=C/S[S@@](=O)[*:1],ZINC000039017407,5
CN[C@@H](C)C(=O)N[*:1],ZINC000004221596,5
Cc1cnccc1[*:1],ZINC000013306848,1
C/C(=C\C=O)C[*:1],ZINC000014655242,5
C/C(=C\C=O)CC[*:1],ZINC000014655242,8
O=C(O)[C@@H](CSS)[*:1],ZINC000000901196,9
SSC[*:1],ZINC000000901196,3
N[C@H](CSS)[*:1],ZINC000000901196,7
SS[*:1],ZINC000000901196,1
C[C@@](O)(CO)CC[*:1],ZINC000040164364,9
NCS[*:1],ZINC000085590870,3
NCSC[*:1],ZINC000085590870,5
NCSCC[*:1],ZINC000085590870,8
NCSCC[C@H](S)[*:1],ZINC000085590870,9
O=CC(=O)[C@@H](O)[*:1],ZINC000013549494,2
COC[C@H](O)[C@H](O)[*:1],ZINC000230149198,7
O=C1O[C@@H](O)C=C1[*:1],ZINC000070454607,1
C=C(CCC(C)=O)[*:1],ZINC000001583750,6
C=C(C)CCC(=O)[*:1],ZINC000001583750,8
C[C@H](CC(C)(C)O)[*:1],ZINC000034329974,5
O=CC[C@@H](C(=O)O)[*:1],ZINC000000895231,6
N[C@@H](CC=O)[*:1],ZINC000000895231,4
CCCSC[C@@H](N)[*:1],ZINC000005836963,9
CC[C@H](O)/C=C/C[*:1],ZINC000014511116,7
OCc1cn([*:1])nn1,ZINC000008298236,2
C[N+]1([O-])CCC[C@H]1[*:1],ZINC000005419310,3
CCC(=O)OC(C)[*:1],ZINC000002031573,2
O=Cc1occc1[*:1],ZINC000004028814,2
CC(C)(CO)N[*:1],ZINC000003869640,5
Cc1cc([*:1])oc1C,ZINC000002518855,1
Cc1cc(C)c([*:1])o1,ZINC000002518855,1
C#C[C@](C)(O)[*:1],ZINC000012655312,1
C#C[C@](C)(O)C[*:1],ZINC000012655312,3
C#C[C@](C)(O)CC[*:1],ZINC000012655312,4
CC[C@@](C)(O)[C@H](O)[*:1],ZINC000072320192,4
O=C(O)[C@@H](CO)N[*:1],ZINC000000118563,6
O[C@@H]1CCC=C([*:1])C1,ZINC000014591034,3
O=C1OCCC[C@@H]1[*:1],ZINC000085925018,2
N#CC[C@@H](O)[*:1],ZINC000005157963,3
C=C[C@@H](CC#N)[*:1],ZINC000005157963,5
CC1(C[*:1])OCCO1,ZINC000000517796,3
C=C(CC(=O)O)[*:1],ZINC000013379415,5
C[C@@](Cl)(/C=C/Br)[*:1],ZINC000013379415,2
Br/C=C/[*:1],ZINC000013379415,1
OCCC/C=C\C[*:1],ZINC000012358858,9
C#CC#CCC[*:1],ZINC000014825601,2
CC(C)(/C=N/O)[*:1],ZINC000002097438,1
O=C1COC[C@H]([*:1])N1,ZINC000067896860,2
CNC[C@@H](N)CO[*:1],ZINC000150353665,9
CNC[C@@H](N)C[*:1],ZINC000150353665,6
CNC[C@@H](N)[*:1],ZINC000150353665,4
CSC[C@](C)(O)[*:1],ZINC000075157255,5
CSC[C@](C)(O)C[*:1],ZINC000075157255,9
C[C@@H](C[*:1])[C@H](O)S,ZINC000095618227,5
C[C@H]([C@H](O)S)[*:1],ZINC000095618227,3
CC[C@@H]([C@H](O)S)[*:1],ZINC000095618227,4
CC[C@H](C)[C@@H](S)[*:1],ZINC000095618227,6
O=C([C@@H]1CCCN1)[*:1],ZINC000031829428,3
C1CS[C@H](CC[*:1])N1,ZINC000005839894,5
CC#CC#C/C=C\[*:1],ZINC000014771956,1
OCC/C=C/C=C\[*:1],ZINC000014771956,5
C=CC(=C)CCC[*:1],ZINC000028541008,8
COO[*:1],ZINC000064624118,2
C/C(C(=O)O)=C(\C)[*:1],ZINC000004654603,1
OCCC#CC[*:1],ZINC000055095337,5
C=C(C)/C=C\C[*:1],ZINC000015120743,2
CCCO[C@H](C)[*:1],ZINC000001850815,5
CCCO[C@H](C)O[*:1],ZINC000001850815,5
C[C@@H](NC[*:1])C(=O)O,ZINC000013309779,6
O=C(O)COC(=O)[*:1],ZINC000225414350,3
CC(C)/C=C/[C@H](C)[*:1],ZINC000257414353,3
C[C@@](Cl)(Br)[*:1],ZINC000001322970,1
CC(C)/C=C/CC[*:1],ZINC000013481842,6
FC(F)C[*:1],ZINC000307969201,2
CNC[C@@H](C)[*:1],ZINC000001844838,3
C[C@@H](N(O)C(N)=O)[*:1],ZINC000095617654,2
SCC[C@@H](S)CC[*:1],ZINC000003869862,9
SCC[C@@H](S)C[*:1],ZINC000003869862,9
O=C1NC[C@H]([*:1])O1,ZINC000003636191,1
C[C@H](C[C@@H](C)O)C[*:1],ZINC000005841334,6
C[C@H](C[C@@H](C)O)[*:1],ZINC000005841334,7
OCCNC[*:1],ZINC000150342144,5
C[S@@+](CCCN)[*:1],ZINC000004095557,7
C[S@@+](CCCN)C[*:1],ZINC000004095557,8
C[C@@H](CC=O)S[*:1],ZINC000001850593,8
CS[C@H](CC=O)[*:1],ZINC000001850593,8
CN[C@@H](CC(C)C)[*:1],ZINC000004222241,6
CS[C@H](CC=O)C[*:1],ZINC000033506402,8
ClC=C(Cl)[*:1],ZINC000008214699,2
C(=C\[*:1])/C1OCCO1,ZINC000001600828,3
O=CCSC[*:1],ZINC000030728770,8
O=CCS[*:1],ZINC000030728770,5
CC(C)/C=C\[C@@H](C)[*:1],ZINC000118936791,3
O[C@@H](c1cnc[nH]1)[*:1],ZINC000003869788,4
CC1(C)O[C@H]1CC[*:1],ZINC000013376493,5
NC[C@H](C(=O)O)[*:1],ZINC000005131905,5
C[S@](=O)S/C=C\[*:1],ZINC000013887022,8
C[S@](=O)S[*:1],ZINC000013887022,3
CC[C@H](C)[C@H](CO)[*:1],ZINC000230202771,8
CC(C)OC[C@H](O)[*:1],ZINC000000519389,4
O=C1NCCN1C[*:1],ZINC000015673204,2
O=C1NCCN1[*:1],ZINC000015673204,2
O=C/C=C/[C@@H]1O[C@H]1[*:1],ZINC000003645472,5
CC[C@@H]1O[C@H]1/C=C/[*:1],ZINC000003645472,4
CC(C)C[C@@H](CO)[*:1],ZINC000039559795,8
C[C@H](O)CC(=O)O[*:1],ZINC000000388765,6
C[C@H](CO)C[C@@H](C)[*:1],ZINC000015119988,9
O=S1(=O)C=C[C@@H]([*:1])C1,ZINC000012894396,2
C[C@H]1C[C@H]([*:1])C(=O)O1,ZINC000095619731,3
CCCNCC[*:1],ZINC000150344010,8
OCCCC[C@@H](O)[*:1],ZINC000095618159,9
C[C@H](O)COC(=O)[*:1],ZINC000257432917,7
C[C@@](Cl)(CO)[*:1],ZINC000014689046,2
N=C(O)NCC[*:1],ZINC000082071923,7
N[C@H](S(=O)(=O)O)[*:1],ZINC000012495678,1
N[C@@H](C[*:1])S(=O)(=O)O,ZINC000012495678,3
CCSSCSC[*:1],ZINC000015204731,8
CCSSCS[*:1],ZINC000015204731,7
CCSCSS[*:1],ZINC000015204731,8
CCSCSSC[*:1],ZINC000015204731,9
C=C[C@@H](C)C[C@@H](O)[*:1],ZINC000014448221,5
C/C=C\[C@H](C)[*:1],ZINC000038609494,3
O=C(c1ccsc1)[*:1],ZINC000000334460,2
Oc1c[nH]c([*:1])c1,ZINC000014507840,1
O=C(O)[C@H]1O[C@@H]1[*:1],ZINC000034499765,1
CC(C)C(=O)C(=O)[*:1],ZINC000001663924,3
CC(=O)C(=O)C(C)[*:1],ZINC000001663924,3
CC(C)(CO)[C@H](O)[*:1],ZINC000001605436,6
CC(=O)CC[C@H](O)[*:1],ZINC000005159624,8
CS(=O)(=O)CSS[*:1],ZINC000003647541,9
O[C@H](C(Cl)(Cl)Cl)[*:1],ZINC000003875797,1
COC(C)(C)[C@@H](O)[*:1],ZINC000005962402,4
CC(=O)OCCO[*:1],ZINC000001800215,9
O[C@@H]1C=N[C@@H]([*:1])C1,ZINC000003870185,1
O=C(CO)C[C@H](O)[*:1],ZINC000100769745,4
C1CC(NC[*:1])C1,ZINC000096112624,6
N=C(O)NC[C@@H](O)[*:1],ZINC000014446142,4
OSCC[*:1],ZINC000013396777,8
OSC[*:1],ZINC000013396777,2
OS[*:1],ZINC000013396777,1
C#CO[*:1],ZINC000252694737,1
CCS(=O)(=O)C[*:1],ZINC000008922894,6
CCS(=O)(=O)CC[*:1],ZINC000008922894,8
ICC[*:1],ZINC000001577168,3
C[C@@H](C#N)[*:1],ZINC000067913710,1
C[C@H]([C@@H](C)C#N)[*:1],ZINC000067913710,3
C[C@@H](C#N)[C@@H](C)O[*:1],ZINC000067913710,3
COC(/C=C/[*:1])OC,ZINC000002384557,2
CC(C)(C)OC[*:1],ZINC000043741150,2
C=CC[C@@H](C(=O)O)[*:1],ZINC000002570839,6
C=CC[C@H](CCC)[*:1],ZINC000002570839,8
CSCSSC[*:1],ZINC000015204796,9
CSCSS[*:1],ZINC000015204796,7
O[C@@H]1CCS[C@@H]1[*:1],ZINC000014724336,3
C[C@H]1SCC[C@H]1[*:1],ZINC000014724336,2
CCCCO[C@H](C)[*:1],ZINC000013380435,9
C[N+]1=CCC[C@@H]1[*:1],ZINC000005419315,2
CC(CCOC=O)[*:1],ZINC000001693578,10
Oc1cc([*:1])co1,ZINC000100406235,1
C[C@@H]1O[C@@H]([*:1])[C@@H](C)O1,ZINC000255976620,2
CC[C@@H](C)OC(=O)[*:1],ZINC000000952269,2
CC(C)CCSS[*:1],ZINC000032182883,9
CSSCCC(C)[*:1],ZINC000032182883,7
C[N+]1([*:1])CCCCC1,ZINC000217449932,1
N[C@@H]([C@H](O)CO)[*:1],ZINC000001530328,6
C/C(=C/CS)CC[*:1],ZINC000038613534,8
C/C(=C/CS)C[*:1],ZINC000038613534,5
C/C(=C/CS)[*:1],ZINC000038613534,3
C[C@H](O)[C@](C)(O)[*:1],ZINC000001731109,3
CC(C)CC/C=C/[*:1],ZINC000002010383,7
CCc1ccc([*:1])s1,ZINC000002510291,3
O=[N+]([O-])CCCC[*:1],ZINC000001845815,9
O=[N+]([O-])CCC[*:1],ZINC000001845815,5
CCC[S@@](=O)SC[*:1],ZINC000001551040,7
CCC[S@@](=O)S[*:1],ZINC000001551040,8
CCCS[S@](=O)[*:1],ZINC000001551040,8
CCCS[S@](=O)C[*:1],ZINC000001551040,8
O[C@@H]1[C@H](O)CO[C@H]1[*:1],ZINC000038140829,2
CC(=O)N(C(C)=O)[*:1],ZINC000002015842,2
CC/C=C/[C@](C)(O)[*:1],ZINC000257556924,4
O=C1C[C@@H]([*:1])ON1,ZINC000004097510,2
C#CC#CC(=O)[*:1],ZINC000014652103,1
CSCSC(=O)[*:1],ZINC000014593619,8
ClCCCCCC[*:1],ZINC000004029501,10
ClCCCCC[*:1],ZINC000004029501,10
ClCCCC[*:1],ZINC000004029501,7
ClCCC[*:1],ZINC000004029501,5
C[C@@H](CCCO)[*:1],ZINC000013382798,8
C[N+](C)(CC(N)=O)[*:1],ZINC000001788405,2
C[C@@H]1N[C@H]([*:1])SCS1,ZINC000013460370,2
