framework_scaffold	count
c1ccc2c(c1)cccc2/C=N/CCOC[C@@H](C/N=C/c3cccc4c3cccc4)O[C@@H]5CCCCO5	1
c1ccc(cc1)N2Cc3ccccc3C(=C2)CNC[C@@H]4CCCN5[C@@H]4CCCC5	1
c1ccc(cc1)[C@H]2[C@H]3CCCC[C@@H]3CCN2CCOc4cccc5c4C6=C(CCCC6)CO5	1
c1ccc(cc1)CO[C@@H]2CCCC[C@@H]3[C@@H](CC/C=C/C2)CC[C@@H]3OCc4ccccc4	1
[cH-]1cncc1C[C@@H]2Cc3ccccc3Cc4cccc5c4c(ccc5)CSSC[C@@H]6CC[C@](C[C@H]6C2)(Cc7cccc(c7)OC8CCCCC8)c9cccc(c9)C1CCCCC1	1
c1ccc(cc1)CCNCN2C[C@@H]3C[C@H](C2)C4=CC=CCN4C3	1
c1ccc(cc1)NCN[C@H]2C[C@H](NC2)c3nc(no3)c4ccncc4	1
C1CCC2=C[C@@H](O[C@@H]2C1)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H]3CCCC=C3	1
C1CC[C@@H]2[C@H](C1)CC[C@@H]3C2=CC[C@H]4[C@H]3CC=C5[C@H]4CCCC5	1
c1ccc(cc1)c2nccc(n2)C[C@@H]3CCC[C@H]3NCC4CC4	1
C1C[C@@]2(CC[C@@H]3[C@@H]2CC[C@H]4[C@H]3CC=C5[C@@H]4CCC=C5)OC1	1
c1ccc(cc1)CN2CCN3c4ccccc4C[C@]5([C@@H]3C2)CN(N=C5)c6ccccc6	1
c1cncc2c1ccnc2	1
c1ccc(cc1)CN[C@H]2C[C@H](OC2)CNCNc3ccccc3	1
c1ccc(cc1)[C@H]2c3c(cccc3O[C@H]2c4ccccc4)/C=C/c5ccc6c(c5)[C@@H]([C@@H](O6)c7ccccc7)c8cccc9c8[C@H]([C@@H](O9)c1ccccc1)c1ccccc1	1
c1ccc(cc1)CO[C@@H]\2CCCC/C=C/C[C@H]3CCC[C@@H]3/C=C2	1
c1ccc2c(c1)CN[C@H](CN2)CCCN3CCN(CC3)CC4=Nc5ccccc5CN4	1
c1ccc(cc1)COc2cccc(c2)C3=CCc4ccccc4O3	1
c1ccc(cc1)CO[C@@H]2C[C@@H]3[C@H]2CC[C@@H]4[C@H]3CCC4	1
c1c2c(c(c3c1OCO3)[SH4]N4CCCC4)CCNC2	1
c1ccc(cc1)CO[C@@H]2[C@@H]3[C@@H](COCc4ccccc4-c5ccccc5CO3)O[C@@H]([C@H]2OCc6ccccc6)OCc7ccccc7	1
c1ccc(cc1)CCNCc2ccccc2CC3=Cc4ccccc4CO3	1
c1ccc(cc1)C[C@@]2(Cc3ccccc3O2)c4ccccc4/C=C\5/Cc6ccccc6O5	1
c1ccc(cc1)CO[C@@H]2COC[C@H]3[C@H]2OCc4ccccc4-c5ccccc5CO3	1
c1nc2c(n1[C@H]3CCCO3)N=C(NC2)NCCCCC[C@@H]4CCSS4	1
c1ccc(cc1)CCOCC[C@H]2[C@H]3COC[C@H]3OC=C2COCCc4ccccc4	1
c1cnc(nc1)N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCCC4CCCC4	1
C1CCc2c(c3c(o2)[C@H](CCC3)C[C@H]4CCCc5c4oc6c5CCCC6)C1	1
C1CC[C@H]2[C@H](C1)CC[C@@H]3[C@H]2CC=C4[C@H]3CC[C@@H]5[C@H]4CCC5	1
c1ccc(cc1)c2ncon2	1
c1ccc(cc1)[SH4]NC[C@@H]2CCC[C@H](O2)Cc3cc(on3)c4ccccn4	1
C1CCO[C@@H](C1)O[C@H]2CCCO[C@H]2O[C@H]3CC[C@H]4[C@@H]5CC[C@@H]6[C@@H]([C@H]5CCC4=C3)CC[C@H]6C7=COCC=C7	1
c1cc2c(cc1CNC[C@@H]3CCCN4[C@@H]3CCCC4)C=CCO2	1
c1cc2c(c[nH]c2cc1)CCCN[C@H]3CCOCC3	1
c1ccc(cc1)C2=[O+]c3cc(ccc3C[CH-]2)O[C@H]4CC[C@H](CO4)CC5=NC=N[CH+]5	1
C1CC[C@H]2[C@H](C1)CC[C@@H]3[C@@H]2CC[C@H]4[C@H]3COCC4	1
C1CCO[C@H](C1)O[C@@H]2CCCO[C@H]2O[C@H]3CC[C@H]4[C@H](C3)CC[C@H]5[C@H]4CC[C@H]6[C@@H]5C[C@@H]7[C@H]6C[C@@]8(O7)CCCCN8	1
c1cc(cnc1)CNC[C@@H]2CCC[C@H](CNCC2)NCc3cc[nH]n3	1
c1cocc1[C@H]2[C@@H]3CCC=C4C3=C(CO2)[C@@H]5[C@H](C4)CC[C@H]6[C@@H]5OCC6	1
C1C[C@H]2CCO[C@@H]2/C=C\[C@H]3C[C@H]3C1	1
c1ccc2c(c1)C[C@]3(O2)CCC4=C(C3)[C@@H](C=CN4)c5ccc(cc5)OCc6[nH]ccn6	1
c1cc2c(cc1NCCOc3ccc4c(c3)OCC=C4)[nH]cn2	1
c1cc(oc1)CNCCCC2=Cc3cc4c(cc3OC2)oc5c4CCCC5	1
C1CC2(C=C1)OCCO2	1
c1ccc(cc1)[C@H]2[C@@H]3CCCC[C@@H]3CCN2CCOc4cccc5c4C=CCO5	1
C1CC[C@H]2[C@H](C1)CC[C@@H]3[C@@H]2CC=C4[C@H]3CC[C@@H]5[C@]46C[C@@H](CC5)CO6	1
c1ccc(cc1)CN[C@H]2CC[C@@H]3CC[C@H](C[C@H]3C2)CCN4CCCC4	1
c1ccc(cc1)CCCN[C@H]2C[C@H]([C@@H]3OC[C@H]2O3)n4cccn4	1
c1ccc(cc1)CNCCCN2[C@H]([C@@]34O[C@@H]([C@H]([C@@H]3C2)CNc5ccccc5)C=C4)CN[C@H]6CCCCC6	1
c1ccc(cc1)C[C@H]([C@@H](c2ccccc2)c3ccc4c(c3)C[C@H]([C@H](O4)c5ccccc5)OCc6ccccc6)OCc7ccccc7	1
c1ccc(cc1)CC2CCN(CC2)[C@@H]3C[C@@H]([C@H]4CO[C@@H]3O4)NCc5ccc[nH]5	1
c1cc2c(cc1[C@@H]3Cc4ccc5c(c4OC3)C=CCO5)C=CCO2	1
c1ccc(cc1)C2=C3[C@@H]4C[C@H](CN3CC=C2)CN(C4)[SH4]c5cccs5	1
c1ccc(cc1)CNc2c3ccccc3oc2C4=CCOc5c4cc6c(c5)CCC6	1
c1ccc(cc1)N2C/C(=C/c3ccc4c(c3)OCO4)/C=NC2	1
c1ccc(cc1)CCN[C@H]2CN3[C@@H]2SCC(=C3)CSc4[nH]nnn4	1
c1ccc2c(c1)CCc3ccc4c(c3CNCC2)OCO4	1
c1ccc(cc1)C2=COc3cc(ccc3C2)OCCN4CCSCC4	1
c1ccc(cc1)/C=C/C2=C3[C@@H]4C[C@H](CN3CC=C2)CN(C4)Cc5ccncc5	1
c1ccc(cc1)/C=N/NC[C@@H]2Cc3c4ccccc4[nH]c3CN2	1
C\1C[C@H]2CC=C(O[C@@H]2CC[C@@H]\3CC/C3=C1)C#CC#CC[C@@H]4CO4	1
c1ccc(cc1)CO[C@H]2[C@H]3[C@H]4[C@@H]([C@H](O2)COCc5ccccc5-c6ccccc6CO4)OCc7cccc8c7[C@H]9C[C@H](O8)CC=C9CO3	1
c1ccc(cc1)[C@@H]2Cc3c4c(cc5c3[C@H](c6c2cccc6)[C@@H](O5)c7ccccc7)O[C@H]([C@H]4c8ccccc8)c9ccccc9	1
C1CCC2=CC[C@@H]3[C@H]([C@H]2C1)CC[C@H]4[C@H]3C[C@H]5[C@@H]4C[C@]6(O5)CCCCO6	1
c1ccc2c(c1)cc(s2)C3=C4[C@@H]5C[C@@H](CNC5)CN4CC=C3	1
c1ccc(cc1)/C=C/c2ccc3c(c2)O[C@H]([C@@H]3c4ccc5c(c4)O[C@H]([C@@H]5c6ccccc6)c7ccccc7)c8ccccc8	1
c1cc2c3c(c1)O[C@H]4[C@]35CCN[C@@H](C2)[C@H]5C=CC4	1
c1ccc(cc1)[C@H](CCNCc2nc(no2)c3ccco3)C4=C[C@@]5(CCC4)Cc6ccccc6O5	1
c1ccc2c(c1)c3c([nH]2)CCN(C3)CCN4CCN(CC4)Cc5ccc6c(c5)OCO6	1
c1ccc2c(c1)c(c[nH]2)CCCNCC3CCOCC3	1
c1ccc(cc1)CNc2ncc3c(n2)CCCC3	1
c1ccc2c(c1)CN[C@]3(N2)CN4CC=Cc5c4c3ccc5	1
C1CC[C@@]23CO[C@H]([C@H]2C1)CC4=C3C[C@@H]5[C@@H]4C=CC5	1
c1ccc2c(c1)cccc2[C@@H]3CCNC4=C3C[C@@]5(CC4)Cc6ccccc6O5	1
c1cc2c(cc1[C@H]3CC[C@]45C[C@H]3CC=C4OCO5)OCO2	1
c1ccc2c(c1)CCCC3=CCC(=CC=C23)NCCCCCCNCCN4Cc5ccccc5N=C4	1
c1ccc(cc1)CO[C@H]2CCO[C@H]([C@@H]2OCc3ccccc3)c4ccccc4	1
C1CC[C@H]2[C@@H](C1)CCC[C@H]2C/C=C\3/CCOC3	1
[cH-]1cc(nc1)C[C@@H](CCOc2cccc(c2)[C@@H]3CC[C@H]4CCCCCCC#C[C@@H]4C=C3)c5ccncc5	1
c1ccc(cc1)/C=C/CO[C@@H]2CCO[C@@H](C2)OC3=C(Oc4ccccc4C3)c5ccccc5	1
c1c2c(cc3=C[CH+]N=c31)[C@H]4CCC/C(=C/5\C=COc6c5c(c7c(c6)O[C@@H](C7)CC8CCCCC8)OCCCC2)/C4	1
c1ccc2c(c1)c3c([nH]2)[C@H]4CN(CCN4CC3)Cc5cccnc5	1
c1ccc2c(c1)[C@H]3[C@@H](CCO3)[C@@H](N2)c4ccco4	1
c1c2c(ncn1)n(cn2)[C@@H]3CC[C@@H](O3)CO[PH3]O[PH3]OC[C@H]4CC[C@H](O4)N5C=CCC=C5	1
C1CC[C@H]2[C@H](C1)CC[C@@H]3[C@@H]2CC[C@H]4[C@H]3CC[C@@H]4CCC5=NCCC5	1
c1ccc2c(c1)[C@@H]3CC[NH+]4CCC[C@@H](C4)CCC3=N2	1
C1CC[C@H]2[C@@H](C1)CCC[C@@H]2CCC3=CCOC3	1
c1ccc(cc1)CCN2CC(=CC=C2)Cc3ccc(o3)c4ccccc4	1
c1ccc2c(c1)c(c[nH]2)C[C@@H]3CCOC3	1
c1ccc(cc1)[C@H]2Cc3c4c(cc5c3[C@@H](c6c2cccc6)[C@H](O5)c7ccccc7)O[C@H]([C@H]4c8ccccc8)c9ccccc9	1
c1ccc(cc1)CCNC[C@H]2CCC[C@H](C2)N[SH4]c3ccccc3	1
c1ccc2c(c1)CN3[C@@H]2SC[C@@H]3CNCC4CCOCC4	1
c1ccc2c(c1)[C@H]3C[C@H]4CN/C(=C/c5c[nH]cn5)/CN4[C@@H]3N2	1
c1ccc(cc1)CNC2=NCCNC23CCCCC3	1
c1ccc(cc1)CCOC2C[C@@H]3CC[C@@H](C2)[NH2+]3	1
C1CC[C@H]2[C@H](C1)CC=C3[C@@H]2CC[C@@H]4[C@@H]3CC[C@H]4[C@H]5CCCOC5	1
c1ccc(c(c1)c2ccc(cc2)Cn3cnc4c3cccc4)c5nnnn5[C@@H]6CCCCO6	1
c1ccc(cc1)NC[C@H]2CCNc3n2c4ccccc4n3	1
C1C[C@H]2COC[C@]23[C@H]4CC[C@H]5CC[C@@]4(C5)CO[C@H]3C1	1
c1ccc(cc1)CC[C@H]2CC=C[C@H](O2)c3ccccc3	1
C1C[C@H]2CC[C@@]34C[C@@H]3CCC[C@H]4[C@@H]2C1	1
c1ccc(cc1)[C@@H]2CCc3cccc(c3O2)[C@@H]4C[C@H](Oc5c4cccc5[C@@H]6C[C@H](Oc7c6cccc7)c8ccccc8)c9ccccc9	1
C/1C[C@H]2[C@@H](O2)CC[C@H]3[C@@H](O3)C/C=C1	1
C1C[C@@H]2[C@@H]3C=CC[C@H]3C[C@@H]4[C@H]([C@H]2[C@H]5[C@@H]1C5)O4	1
c1cocc1[C@@H]2C[C@]3(CCC[C@@H]4[C@@H]3CCC=C4)CO2	1
C1C=CN=C(N1)SCCN2C[C@@H]3C[C@@H](C2)C4=CC=CCN4C3	1
C1CCO[C@@H](C1)O[C@@H]2CCC[C@H]3[C@H]2CC[C@@H]4[C@@H]3OCC4	1
c1ccc(cc1)CCN2C[C@@H](NC2)CCCN[C@H]3CCc4c3cccc4	1
C1CC[C@@H]2[C@H](C1)CC[C@H]3[C@@H]2CCC4=C3CC[C@@H]5[C@@H]4CCCC5	1
c1ccc(cc1)[C@@H]2Cc3ccc-4c(c3O2)[C@@]5(CC[C@H](C5)Cc6cccnc6)Cc7c4cccc7	1
c1ccc2c(c1)cc([nH]2)CN3CC[C@@H]4CCCC[C@H]4C3	1
C1CCC(CC1)CCO[C@H]2CC[C@@H]3[C@H]4CC[C@@H]5CCC[C@@H]5[C@@H]4CC=C3C2	1
c1ccc(cc1)CN2CCC[C@H](C2)CCN3CCOCC3	1
c1cc2c3c(c1)O[C@@H]4[C@]3(CCNC2)C=CCC4	1
c1ccc(cc1)[SH4]NC[C@H]2C[C@@H]3CCN2C[C@@H]3CN4CCNCC4	1
c1ccc(cc1)CNC[C@@H]2c3ccccc3CCO2	1
C1C[C@@H](CC1)C/C=C\CCO[C@@H]2OCCCC2	1
C1C2CNCNC2NCN1	1
c1ccc(cc1)CN[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3Nc4nccc(n4)C5CCCC5	1
c1ccc(cc1)CCNCc2cn3cc(nc3s2)c4ccccc4	1
C1C=CN(CN1)[C@@H]2C=CCO2	1
c1ccc2c(c1)ccn2CCCNCCn3ccc4c3cccc4	1
c1ccc(cc1)CNCN[C@@H]2C[C@@H](OC2)CN3CCCC3	1
C1CCCCO[C@@H]2CC[C@H](CCCCCCCCO[C@@H]3CC[C@@H](CCC1)N=C3)N=C2	1
c1ccc(cc1)C[C@H](COc2ccc3c(c2)OCC=C3)NCOCc4ccccc4	1
c1c-2nc[n+](c2[nH]cn1)[C@@H]3CCCO3	1
C1C[C@H]2[C@@H](C[C@@H]3[C@]45[C@@H]2[C@H](CC[C@@H]4CCO3)OC5)C=C1	1
C/1C[C@@H]2[C@H](O2)C[C@H]3CCO[C@@H]3C/C=C1	1
c1ccc(cc1)COc2cc(cc3c2c4c(o3)[C@@H]5C[C@H](C4)Oc6c5cccc6)c7cc8ccccc8o7	1
C1[C@@H]2[C@H]([C@H](O1)N3CN=CC=C3)O[PH3]O2	1
c1ccc2c(c1)[C@@H]3CCN[C@H]3N2	1
c1ccc(cc1)CO[C@@H]2[C@@H](O[C@H]3COCc4ccccc4-c5ccccc5CO[C@@H]3[C@H]2OCc6ccccc6)c7ccccc7	1
c1ccc2c(c1)CN3[C@@H]2SC[C@H]3CNCc4ccc5c(c4)OCO5	1
c1ccc2c(c1)cccc2O[C@H]3CC[C@@]4(C[C@H]5C[C@@H]6CCOC[C@H]6C7=CCC(=C57)CO4)CO3	1
C/1C[C@@H]2CC[C@H]2[C@]3(CC/C=C1)CO3	1
C1CCC2=CC[C@@H]3[C@@H]4CC[C@@H]([C@H]4CC[C@@H]3[C@H]2C1)C[C@H]5CC=NO5	1
c1cc2cc3c(cc2c(c1)O[C@H]4CCCCO4)COC=C3	1
c1cc2c3c(c1)OC[C@H]3CC4=C2Oc5cc6c(cc5C4)C=CCO6	1
c1ccc2c(c1)C[C@@H]3C=CC=C[C@@H]3C2	1
c1ccc(cc1)CNCC[C@@H]2CC[C@@H](C=C2)CN[SH4]c3ccccc3	1
c1[nH]c2c(n1)CCNC23CCCCC3	1
c1ccc2c(c1)c3c([nH]2)[C@@H](CCC3)NCc4cccnc4	1
C1COC[C@@H]1N2CCNCC2	1
c1ccc(cc1)C2=CCC3=C(O2)C=C(CC3)O[C@H]4CCCCO4	1
c1ccc(cc1)/C=C/CO[C@@H]2CC[C@@H]3[C@@H](C2)CC[C@@H]4[C@@H]3CC=C5[C@H]4CC[C@@H]6[C@H]5CCCC6	1
c1cc2c(cc1/C=C/CN3CCCCC3)OCO2	1
C1CCN2C[C@H]3CCC[N@@H+]4[C@H]3[C@@H]([C@@H]2C1)CCC4	1
c1cc(sc1)c2ccnc(n2)N[C@H]3CO[C@H]4[C@@H]3OCC4	1
c1cc(c2cc[nH]c2c1)CNc3cccc4c3cc[nH]4	1
c1ccc(cc1)CCNCCN2C[C@@H]3CCCN3Cc4c2cccc4	1
C1C[C@H]2[C@@H]3COCC[C@H]3CC[C@@]24C[C@@H]1[C@H]5[C@H]4O5	1
c1ccc2c(c1)c(c[nH]2)CCNCc3ccncc3	1
c1ccc(cc1)NCCCNCN2C[C@H]3C[C@@H](C2)C4=CC=CCN4C3	1
c1ccc(cc1)OCCN2CCNCC2	1
C1C[C@H]2[C@H](C1)O2	1
c1ccc(cc1)C[C@@H]2[C@H](CC=C[C@@H]2c3ccc4c(c3)cc(o4)c5ccccc5)c6ccccc6	1
c1cc2c(cc1[C@H]3[C@H]4CO[C@H]([C@@H]4CO3)c5cc6c(cc5O[C@H]7[C@H](CCCO7)O[C@@H]8CCCCO8)OCO6)OCO2	1
c1ccc(cc1)n2cc(cn2)[C@H]3CCC=C3	1
c1ccc(cc1)CCNCc2ccc(cc2)Oc3ncc(cn3)c4ccccc4	1
c1ccc(cc1)CN2c3nc(nn3C4(CCCCC4)[C@H]5[C@@H]2CCCC5)c6ccccc6	1
c1cc2cc(c1)CSSC[C@@H]3CC4=C5C[C@H]6CCC[C@@]5([C@H]6CCSSC7(CCCCC7)[C@@]8(C3)[C@@H](C2)CNC=N8)CC4	1
C\1C/C=C/C/C=C\CC/C=C1	1
c1ccc2c(c1)CN3[C@H]2c4c(c5ccccc5[nH]4)C[C@H]3CNCCN6CCCC6	1
c1ccc(cc1)CO[C@H]2C[C@@H]3CC[C@H]4CCCC[C@@H]4[C@H]3[C@H](C2)OCc5ccccc5	1
C1CCO[C@H](C1)OC/C=C\CC[C@H]2CCC[C@H]3[C@H]2CCC[C@@H]3CO[C@H]4CCCCO4	1
c1c2c(cc3c1OCO3)[C@@H](C4(CC2)CNCNC4)C5CNCNC5	1
c1cc2cc(c(cc2c(c1)O[C@@H]3CCCCO3)CC4CCCC4)C5CCCC5	1
C1CC[C@@]23CO[C@@H]([C@@H]2C1)CC4=C3C[C@@H]5[C@@H]4C=CC5	1
c1cc2c(cc1/C=C\CC/C=C/CN3CCCC3)OCO2	1
c1cc(cnc1)CN2C[C@H]3CN(CCN3C2)C4CCC4	1
c1c(nc(s1)NCCNc2nc(cs2)[C@@H]3CCCO3)[C@H]4CCCO4	1
c1ccc(cc1)c2onc(c2)C[C@H]3C[C@H](C3)NCC4CCC4	1
c1cc2c(cc1C3=C(NCN3)C4CNCNC4)CCO2	1
c1ccc(cc1)C2=CCc3ccc4c(c3O2)[C@@H](CCO4)C5CCCCC5	1
c1ccc(cc1)N2CCN(CC2)[C@@H]3CC[C@H]4CO[C@@H]3O4	1
c1cc2c(cco2)c3c1CCC=C3	1
c1ccc(cc1)[C@@H](C2CCCCC2)C3=CCCCC3	1
c1cc(oc1)CNCNc2cc3c(s2)CCCC3	1
C1CCO[C@H](C1)O[C@@H]2[C@@]34CCC[C@H]3[C@@H]5CCC6=CCCC[C@@H]6[C@H]5[C@@H](C4)O2	1
C1C[C@H]2CC[C@H]3[C@@H]([C@@H]2C1)CCC4=C3C=CCC4	1
c1cocc1[C@H]2[C@H]3CCC=C4C3=C(CO2)[C@@H]5[C@H](C4)CC[C@@]67[C@@H]5OC[C@H]6O7	1
c1cc(c[n+](c1)[C@@H]2CCCCO2)[C@H]3CCCN3	1
C1CCO[C@H](C1)O[PH3]O[PH3]OC[C@@H]2CC[C@@H](O2)N3CNCC=C3	1
c1cnn(c1)c2ccc(cc2)CCCNC[C@H]3CCCN4[C@H]3CCCC4	1
C1CC[C@H]2[C@H](C1)[C@H]3CC[C@H]4[C@H](CC[C@H]4[C@@H]3C[C@@H]2O[C@H]5[C@@H](CCCO5)O[C@H]6CCCCO6)CO[C@H]7CCCCO7	1
c1c(n(cn1)[C@@H]2CCCO2)/N=C/N[C@@H]3CCCO3	1
c1coc2c1cc3c(c2)OCC(=C3)CCCN4CCNCC4	1
c1ccc(cc1)CCNCCN2Cc3ccccc3N4[C@H]2c5ccccc5C4	1
c1ccc2c(c1)NCN2	1
c1ccc(cc1)OCCCCc2cc3ccccc3o2	1
c1ccc(cc1)NCNC[C@H]2COCc3n2c4ccccc4n3	1
c1ccc(cc1)C[C@@H]2[C@@H](CC=C[C@H]2c3ccc4c(c3)cc(o4)c5ccccc5)c6ccccc6	1
c1ccc(cc1)[C@H](CCNCc2nc(no2)c3ccccn3)C4=C[C@@]5(CCC4)Cc6ccccc6O5	1
C1CN=C2C=CC=CN2C1	1
c1ccc2c(c1)ccc3c2cccc3CCNCC4CC4	1
C/1C[C@@H]2[C@H](O2)C[C@H]3[C@@H](CCO3)C/C=C1	1
C1CCOCC[C@H]2[C@@H]3C=C[C@@H]4C[C@H](C[C@H]4[C@@H]3C=C2CC[C@H](C1)O[C@H]5CCCCO5)O[C@H]6CCCCO6	1
c1cnccc1Cc2c3c(cc4c2OC=CC4)CCCO3	1
c1ccc(cc1)CN2C[C@H]3[C@@H]([C@H]4C=C[C@@]3([C@H]2CNC5CCCCC5)O4)CNc6ccccc6	1
c1cc(cnc1)[C@@H]2CCCCN2CCOc3ccc4c(c3)CCC4	1
c1ccc2c(c1)c3c([nH]2)[C@H]4[C@@H](C3)CC[C@H]5[C@H]4CC[C@]67C5=CC[C@@H](O6)CCO7	1
C1C[C@]23C[C@@H](C=CC[C@@H]2CC=C3)[C@@H]4[C@H]1C4	1
c1ccc(cc1)NCNC[C@@H]2CC[C@@H](O2)CCN3CCCC3	1
c1cc2cc(c1)O[C@@H]3CCN[C@H](C3)CCC[C@@H]4C#C[C@@]5(CCCCC[C@H]4C2)CCN6C[C@H]7C[C@@H](C6)CN(C7)CNCNC5	1
c1cc(oc1)[C@H]2CNCO2	1
c1ccc2c(c1)c(c[nH]2)CN3C[C@H]4CCC[C@H]3C4	1
c1ccc(cc1)N2NC=C(C2)N/C=C\3/c4c(ccc(c4)c5cc\6c(cc5)C=CC/C6=C\NC7=CNN(C7)c8ccccc8)C=CC3	1
C1CC[C@@H](CC1)OCC[C@H]2CCOCC2	1
c1ccc(cc1)NC[C@@H]2[C@@H]3CN(C[C@@]34C=C[C@@H]2O4)c5ccccc5	1
c1ccc(cc1)NC[C@@H]2CS[C@@H]3N2Cc4c3cccc4	1
c1ccc(cc1)/N=N/c2ccc(cc2)NC[C@H]3CC[C@@H]4CC[C@@H]5[C@@H]6CC[C@@H]7CCCC[C@@H]7[C@H]6CC=C5[C@H]4C3	1
c1ccc(cc1)CN2CC[C@@]3(C2)/C(=N/C4CCCC4)/Nc5c(cccn5)N3	1
c1ccc(cc1)[SH4]NC[C@H]2C[C@@H]3CCN2C[C@@H]3CN4CCN(CC4)c5ccccn5	1
c1ccc(cc1)CN2CCN3CCN(C[C@H]3C2)CC4CCOCC4	1
C1CC[C@@H]2[C@@H](C1)CCC[C@H]2CC/C=C/CO[C@H]3CCC[C@@H](O3)CO[C@H]4CCCO4	1
c1ccc(cc1)CCO[C@@H]2CC[C@@H]3CCC[C@@H]3[C@@H]4[C@@H]2CCO4	1
c1ccc(cc1)C2=COc3cc(ccc3C2)OCCN4CCc5ccccc5C4	1
c1ccc(cc1)CN2CCN3CNC[C@H]3C2	1
c1nnn(c1)C[C@H]2CCCC2	1
c1ccc2c(c1)C=C(CO2)CCN3CCc4c(nc[nH]4)C3	1
c1ccc2c(c1)CCCC3=CCC(=CC=C23)NCCNCCc4c[nH]cn4	1
c1ccc(cc1)CCCNc2ccc3c(c2)CCCN3	1
C1CC[C@@H]2C[C@@H]3[C@H](C[C@@H]2C1)[C@@H](CO3)CNCCN4CCOCC4	1
c1ccc2c(c1)CC3=C(C2)[C@H]4[C@H](CCO4)OC3	1
c1ccc(cc1)CNC[C@H]2CC[C@H](C=C2)CCN3CCN(CC3)c4ccccn4	1
c1c(n(cn1)[C@@H]2CCCO2)/N=C\N[C@@H]3CCCO3	1
[cH-]1cncc1C[C@H](CCC[C@H](Cc2ccccc2)c3ccccc3)Cc4ccccc4Cc5cccc6c5cccc6	1
c1ccc(cc1)CCCC[C@@H](CCc2ccccc2)O[C@H]3CCC[C@H](O3)COC/C=C/c4ccccc4	1
c1ccc2c(c1)ccc3c2cccc3CCNCc4ccc5c(c4)OCCCO5	1
c1cc(cc(c1)O[C@H]2CCCCO2)c3cc4cc5c(cc4o3)OCCC5	1
c1ccc(cc1)[C@H]2c3c(cccc3O[C@H]2c4ccccc4)[C@H]5c6c(cccc6O[C@H]5c7ccccc7)[C@H]8C=C(O[C@H]8c9ccccc9)c1ccccc1	1
c1ccc(cc1)[SH4]NC2=CC=C3[C@@H]4C[C@@H](CN(C4)CCc5cccs5)CN3C2	1
c1ccc-2c(c1)Cn3c4ccc(cc4c5c3c2ncc5)OCCNC6CC6	1
c1c2c3c(c4c1C=C(CO4)/C=C/5\CNC=NC5)CCCN3CCC2	1
c1ccc(cc1)OC[C@]2(CCCC2)CNCC3CCCC3	1
c1ccc(cc1)NCc2ccc(cc2)CN3CCc4ccccc4C3	1
c1ccc(cc1)CCOc2ccc3c(c2)OCC(=C3)c4ccccc4	1
C1[C@@H]2[C@H](C[SH4]1)NCN2	1
c1cc(cnc1)CNCCCNc2c3c([nH]cn3)ncn2	1
c1ccc2c(c1)CC[C@H]3[C@@H]2CC[C@H]4[C@@H]3CC[C@@H]4O[C@H]5CCCCO5	1
c1[nH]c2c(n1)c(ncn2)NC/C=C/CO[C@@H]3CCCCO3	1
C1CC=C[C@H](C1)/C=C/C=C\C=C\C=C\C=C\C=C/C=C/C=C/C=C\[C@@H]2CCCC=C2	1
C1CCC2=CC[C@H]3C[C@@H]3[C@H]2C1	1
c1ccc(cc1)COC[C@H]2CCC[N@H+]3[C@H]2CCCC3	1
c1ccc-2c(c1)Cc3c2[nH]nc3	1
c1ccc2c(c1)CCCC3=CCC(=CC=C23)NCCCCN4CCc5c6ccccc6[nH]c5C4	1
C1CCO[C@@H](C1)O[C@H]2CCCO[C@H]2O[C@H]3CC[C@@H]4[C@H](C3)CC[C@H]5[C@H]4CC[C@H]6[C@@H]5CC[C@H]6C7=CCOC7	1
c1ccn2c(c1)nnc2CNCCOc3ccc4c(c3)OCCC4	1
c1ccc2c(c1)CN3[C@@H]2NCc4c3sc5c4CCC5	1
c1ccc(cc1)[C@H]2CCC/C(=C/3\C=COc4c3cc5c(c4)OCC5)/C2	1
c1ccc2c(c1)c3c([nH]2)CN(CC3)CC[C@H](c4ccc5c(c4)cccn5)C6=CCC=CO6	1
c1ccc2c(c1)CC(=CO2)[C@@H](CCNC3CCNCC3)c4ccc5c(c4)OCO5	1
c1cc2=N[CH+]C=c2cc1[C@H]3CCC/C(=C\4/C=COc5c4cc6c(c5)O[C@H]7[C@H]6C=CCC7)/C3	1
c1ccc(cc1)CNC[C@@H]2[C@H]3CN(C[C@@]34C=C[C@H]2O4)CCc5c[nH]c6c5cccc6	1
c1ccc(cc1)N2CCN(CC2)C[C@H]3CO[C@H]4[C@@H]3C[C@@H]5[C@@H](C4)CCC[C@]56CO6	1
C1C[C@@H]2C[C@@H]3C[C@H](C1)[C@H]2CO3	1
c1cc2ccc1/C=C\NCCNC[C@H](CO2)NC[C@H]3CCCN3	1
c1cc2c(cc1[C@@H]3CCc4cc5c(cc4N3)OCO5)OCO2	1
c1ccc(cc1)CN2CC[C@@H]3[C@H]2CNC[C@@H](N3)CCCN4CCCCC4	1
c1ccc2c(c1)[nH]c(n2)CCCNCCCc3ccc4c(c3)C=CCO4	1
c1ccc(cc1)CCOCc2ccc(cc2)Oc3ccccc3	1
