smiles	zinc_id	tags
CCCCCC(=O)OC/C=C(/C)CCC=C(C)C	ZINC000002030906	endogenous in-man
CCC(C)(C)[C@H]1CCCC[C@H]1OC(C)=O	ZINC000000410085	endogenous in-man
COc1cc2c(cc1OC)[C@H]1CCC3=C(CC(C)(C)CC3=O)N1CC2	ZINC000000526462	biogenic
Cc1cc2c(cc1O)[C@@]1(C)[C@H](O)C[C@@](O)(O2)C1(C)C	ZINC000040892347	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150373726	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000150364653	endogenous in-man
CS(=O)(=O)CC[C@H](NC(=O)C1=C[C@@H](NC(=O)Nc2ccc(F)cc2F)[C@@H](O)[C@H](O)C1)C(N)=O	ZINC000004200806	biogenic in-vitro
CSc1cccc(NC(=O)[C@H]2[C@@H]3C=C[C@@]4(O3)[C@@H](C(=O)NC3CCCCC3)N(CCc3ccc(Cl)cc3)C(=O)[C@H]24)c1	ZINC000101207471	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCC	ZINC000150361073	endogenous in-man
CC1=C(C)[C@@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@@]3(C)CC[C@]2(C(=O)O)CC1	ZINC000100779211	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@H]2CC[C@]2(C)[C@H]([C@H](C)CC[C@H](C)C(C)C)CC[C@H]32)C1	ZINC000257544123	endogenous in-man
O=NN1CCC[C@H]1c1cccnc1	ZINC000005420992	biogenic in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000150375974	endogenous in-man
C=C(C=O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	ZINC000014822642	endogenous in-man
C=C1[C@H](O)[C@@]23C[C@H]1CC[C@H]2[C@]1(C=O)CCC[C@@](C)(C(=O)O)[C@@H]1[C@H]3C(=O)O	ZINC000100781464	endogenous in-man
CCCCC/C=C\CCCCCCc1cccc(O)c1C(=O)O	ZINC000014511122	endogenous in-man
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](C(=O)O)O[C@@H]2Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000100827359	endogenous in-man
c1cncnc1	ZINC000000895216	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000040164883	endogenous in-man
COC(=O)C[C@@H](c1ccc(OC)c(OC)c1OC)c1oc(CN2CCN(c3ccc(OC)cc3)CC2)cc(=O)c1O	ZINC000253412235	biogenic
N[C@@H](CCC(=O)N[C@@H](CS[C@@H]1CCO[P@@](=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O	ZINC000004099165	in-man metabolite
CC1=CC(=O)CC(C)(C)[C@]1(O)/C=C/[C@H](C)O[C@H]1O[C@@H](CO[C@@H]2OC[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257552949	endogenous in-man
COC(=O)C[C@H](c1cc(OC)c2c(c1)OCCO2)c1c(OC)ccc2c(=O)c(-c3ccc(OC)cc3)coc12	ZINC000097971934	biogenic
C=C[C@](C)(O)CC[C@@H](O)C(C)(C)O	ZINC000015120795	endogenous in-man
CCCCC#CC#CC#C/C=C/CO	ZINC000014772164	endogenous in-man
C=C[C@@H](CCCCC)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000014616874	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000150371527	endogenous in-man
COc1c(O)c(=O)n2c3ccccc3c3cc[n+]([O-])c1c32	ZINC000013482854	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC)COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150375915	endogenous in-man
C/C(=C\CC[C@@H](C)CCCC(C)C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O	ZINC000199628840	endogenous in-man
Cc1ccccc1OC(=O)C(C)C	ZINC000001850500	endogenous in-man
Cc1cc2oc(=O)cc(-c3ccccc3)c2c2c1[C@@H](c1ccc(C(=O)O)cc1)CC(=O)O2	ZINC000253399871	biogenic
COc1ccc(-c2cc3ccc(OCC(=O)N4C[C@@H]5C[C@H](C4)c4ccc([N+](=O)[O-])c(=O)n4C5)cc3oc2=O)cc1OC	ZINC000524731305	biogenic
COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CO/N=C1/C=C2CC[C@H]3[C@@H]4CC[C@@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1	ZINC000070692347	biogenic
COc1ccc([C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)cc1	ZINC000014504503	endogenous in-man
COc1cc(/C=C\C=C\C=C/C(C)=C/[C@@]2(C)O[C@@H](C)[C@@](C)(O)[C@@H]2O)oc(=O)c1C	ZINC000014927143	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)CO[P@@](=O)(O)OCCN	ZINC000040165182	endogenous in-man
CC[C@H](CC[C@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@H](O)CC1=C[C@@H]3OC)C(C)C	ZINC000119376337	endogenous in-man
CC(=O)O[C@@H]1C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@]2(C)CC=C3C(=CC[C@@H]4C(C)(C)C(=O)CC[C@@]34C)[C@@]12C	ZINC000257458887	endogenous in-man
COc1ccc2c(c1)O[C@@H](O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C(=O)N2OC	ZINC000257556001	endogenous in-man
O=C(O[C@@H]1[C@H](O)C(=O)O[C@@H]1[C@H](O)C(=O)O)c1cc(O)c(O)c(O)c1	ZINC000085795093	endogenous in-man
CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@@]2(O)CC[C@@]3(O)[C@@H]4C[C@@H](Cl)[C@@]5(O)[C@@H](O)C=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1	ZINC000118937458	endogenous in-man
CC[C@@H](C)CCCCCCCCCCCCC(=O)N1CCCC1	ZINC000014684362	endogenous in-man
N[C@@H](Cc1cc(Oc2ccc(C[C@@H](N)C(=O)O)cc2)c(O)c(-c2cc(C[C@@H](N)C(=O)O)cc(Oc3ccc(C[C@@H](N)C(=O)O)cc3)c2O)c1)C(=O)O	ZINC000150351419	endogenous in-man
CC1(C)CC[C@@]2(CO)[C@@H](C1)C1=CC[C@@H]3[C@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O	ZINC000085531644	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150373032	endogenous in-man
C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(/C(=O)OC)[C@H](OC(C)=O)[C@@H](OC(=O)[C@]3(C)O[C@H]3C)[C@@H]12	ZINC000198041993	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\CCCCCC	ZINC000150369643	endogenous in-man
O[C@@H]1[C@@H](O)[C@@H](O)[C@@]2(O)C[C@@H](O)[C@H]1N2	ZINC000257424749	endogenous in-man
O=C1c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2O[C@@]1(O)Cc1ccc(O)cc1	ZINC000100775198	endogenous in-man
C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO	ZINC000001322099	biogenic investigational
COC(=O)C[C@@H](C1=C(O)[C@@]2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)[C@H](C)CC1=O)c1ccc(O)c(OC)c1	ZINC000524730144	biogenic
N#CC[C@H](N)C(=O)O	ZINC000000901380	in-man metabolite
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000261497754	endogenous in-man
COc1ccc(C(=O)NC[C@@H]2C=C(C)[C@H](CC(=O)O)C[C@H]2C(C)C)cc1	ZINC000030882260	biogenic in-vitro
COC[C@]1(O)[C@H]2C[C@]3([C@H](O)C(=O)O2)[C@H](C)CC[C@]3(O)[C@]12COC2=O	ZINC000256430597	endogenous in-man
C=CCc1ccc(O[C@H]2O[C@H]([C@H](O)CCCO)[C@]3(O)CC[C@H](CCO)[C@@]2(OCCCCC)[C@H]3O)cc1	ZINC000085592248	biogenic in-vitro
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000150378323	endogenous in-man
OC[C@H]1O[C@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O	ZINC000014886120	endogenous in-man
Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4	ZINC000004023694	biogenic in-vitro
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC)COC(=O)CCCCCCCCCCCCC	ZINC000150355609	endogenous in-man
COC1=C(C)OC[C@H](O)C1=O	ZINC000013459982	endogenous in-man
CCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)O[C@H](COC(=O)CCCCCC/C=C/C/C=C/C/C=C/CCCCC)CO[P@](=O)(O)OCCN	ZINC000685933215	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCC/C=C\CCCC	ZINC000095623531	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000150380235	endogenous in-man
C/C(=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)CC(=O)O	ZINC000256669507	endogenous in-man
CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@@H]2CC[C@@H](CCCCCCCCC[C@@H](O)CC3=C[C@@H](C)OC3=O)O2)O1	ZINC000100775542	endogenous in-man
CCCCCCCCCC[C@@H](O)[C@H](O)CC[C@@H](O)[C@@H]1CC[C@H]([C@@H]2CC[C@@H](CCCCCCCCCC3=C[C@@H](C)OC3=O)O2)O1	ZINC000100773545	endogenous in-man
CC(=O)NC[C@H](C)CCC(=O)[C@@H](C)[C@H]1C(=O)C[C@@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@@H]3CC[C@@]21C	ZINC000070691784	biogenic
CCC12CN3CC(C)(CN(C1)C3c1ccc(O)c(OC)c1)C2=O	ZINC000019323595	biogenic
CC1=C/C(=C/CCCN2CCC[C@H]2[C@@H]2C=C(C)C(=O)O2)OC1=O	ZINC000014636762	endogenous in-man
C=CCCCCCCCCCO	ZINC000001693210	endogenous in-man
CC(=O)OC[C@@H]1O[C@@H](Oc2cc(OC(C)=O)cc3cc4c(c(OC(C)=O)c23)[C@H](C)O[C@@H](C)C4=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	ZINC000685935585	biogenic in-vitro
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC	ZINC000095623345	endogenous in-man
CC(C)[C@H](N)C(=O)N[C@H](C)C(=O)O	ZINC000001578619	endogenous in-man
O=C(C[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H]1O)N1CCc2ccccc21	ZINC000008624331	biogenic in-vitro
CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)CO[P@@](=O)(O)OCCN	ZINC000085582602	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150363033	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000150369507	endogenous in-man
C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@@]43C(=O)O)[C@@H]1CC[C@@H]2C(=O)CO	ZINC000085588991	endogenous in-man
C=C(C)[C@@H]1CC[C@@H](C)[C@H](OC(C)=O)C1	ZINC000003861398	endogenous in-man
CCO[C@H]1C[C@H]2[C@@]34O[C@]3(C(C)C)CC[C@@]4(C)CC[C@@]2(C)[C@@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)C=C1C=O	ZINC000100777843	endogenous in-man
CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@@]3(C)C[C@H](O)[C@@]2(C=O)[C@H](O)C1	ZINC000100777761	endogenous in-man
CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCCCC	ZINC000150361841	endogenous in-man
C=C1C[C@@]23C=C[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@H]1C3	ZINC000257402120	endogenous in-man
N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCC(=O)O)C(=O)O	ZINC000028631421	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000150368430	endogenous in-man
CC(=O)N1CC2=C(C1=O)[C@@H](c1ccsc1)c1cn(CC(C)C)c3cccc(c13)N2	ZINC000524732118	biogenic
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C	ZINC000003978827	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCC	ZINC000150366751	endogenous in-man
C=C1C(=O)[C@@]23CC[C@@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3	ZINC000014486165	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@H]2CC[C@]2(C)[C@H]([C@@H](C)CC[C@H](C)C(C)C)CC[C@H]32)C1	ZINC000257544125	endogenous in-man
C=C1C[C@@]23C(=C1C)C[C@@H](CC[C@H]2C)C3(C)C	ZINC000095619492	endogenous in-man
OC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO	ZINC000002530725	biogenic world
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC	ZINC000095622328	endogenous in-man
CCOC(=O)NCc1ccc(O[C@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)cc1	ZINC000014443990	endogenous in-man
COC(=O)[C@]1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]43C)[C@H]2C1	ZINC000257621035	endogenous in-man
C=C(C)[C@H]1CC(=O)C(C)=C[C@@H]1O	ZINC000014487916	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000685934718	endogenous in-man
COC(=O)C1=CO[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)/C(=C/COC(C)=O)[C@@H]1CC(=O)OCCc1ccc(O)cc1	ZINC000100823589	endogenous in-man
CCCCCCCC/C=C/CCCCCCCCCC1=C(O)C(=O)C=C(OC)C1=O	ZINC000095914176	biogenic in-vitro
O=C1c2cc3ccoc3cc2O[C@@H]2COc3cc4c(cc3[C@]12O)OCO4	ZINC000006119193	endogenous in-man
CCCCCCC[C@H](O)CC[C@@H](O)[C@@H]1CC[C@H]([C@@H]2CC[C@H]([C@@H](O)CCCCCCCCCC[C@@H](O)CC3=C[C@@H](C)OC3=O)O2)O1	ZINC000100778113	endogenous in-man
Cc1c(CC(=O)O)c(=O)oc2cc(OCc3c(Cl)cccc3Cl)ccc12	ZINC000002149028	biogenic
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO[P@@](=O)(O)OP(=O)(O)O	ZINC000008219146	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCC	ZINC000150380311	endogenous in-man
C=C(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)[C@H](CC[C@H]4[C@@]5(C)C[C@H](O)CC(C)(C)[C@H]5CC[C@@]43C)[C@@H]12	ZINC000257449393	endogenous in-man
NCCCN(CCCCNCCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1	ZINC000014712793	endogenous in-man
CCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	ZINC000095621226	endogenous in-man
CCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@@H]2CC[C@H]([C@H](O)CCCCC[C@H](O)CCCC[C@H]3C[C@H](CC(C)=O)C(=O)O3)O2)O1	ZINC000257498185	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)CO[P@@](=O)(O)OCCN	ZINC000085582112	endogenous in-man
COc1ccc(COC(=O)Cc2ccccc2)cc1	ZINC000000403155	endogenous in-man
CC(C)[C@@H]1CC[C@H](C)CC1=S	ZINC000033610758	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](CO)CO[P@@](=O)(O)OCCN	ZINC000040165349	endogenous in-man
COc1ccc(-c2cc(=O)c3c(O)cc(O)c([C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](C)[C@H](O)[C@H](O)[C@@H]4O)c3o2)cc1	ZINC000067911928	endogenous in-man
C[Si](C)(C)O[Si](C)(C)C	ZINC000169743072	endogenous world
CC1(C)S[C@H]2N(C(=O)C2(Br)Br)[C@@H]1C(=O)O	ZINC000000800349	biogenic
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC(COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000261496339	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC	ZINC000150361284	endogenous in-man
COc1ccc(CC(=O)NCc2ccc3c(c2)OCO3)cc1	ZINC000000208136	biogenic
Cc1cccc(NC(=O)Cc2c[nH]c3ccccc23)c1C	ZINC000002616534	biogenic
C=C(C)COc1ccc([C@@H](CC(=O)OC)C2=C(O)[C@@]3(Oc4c(Cl)c(OC)cc(OC)c4C3=O)[C@H](C)CC2=O)cc1	ZINC000524730091	biogenic
Cn1c(=O)c2c(ncn2CCCNC2=NCCC2)n(C)c1=O	ZINC000004162814	biogenic
O=C(CCNC(=O)N1CCc2c([nH]c3ccccc23)C1)N1CCN(Cc2ccc3c(c2)OCO3)CC1	ZINC000020760463	biogenic
CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC	ZINC000150354636	endogenous in-man
Cc1cc2ccc(=O)oc2cc1O	ZINC000000384854	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](O)COC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000095625718	endogenous in-man
O=C(CCCC/C=C/c1ccc2c(c1)OCO2)N1CCCCC1	ZINC000013838497	endogenous in-man
CC1(C)C(=O)[C@@]2(O)CC3=CCC[C@]4(C)C3=C(C(=O)O[C@H]4c3ccoc3)[C@@]2(O)[C@]2(C)OC(=O)[C@H]3O[C@@]312	ZINC000100779014	endogenous in-man
CCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@H](O)CCCCCCCCCC[C@@H](O)CC2=C[C@@H](C)OC2=O)O1	ZINC000148216084	endogenous in-man
Cn1cccc1C(=O)NC[C@H]1O[C@@H](CO)[C@@H](O)[C@@H]1N1CCN(c2ccccc2)CC1	ZINC000020464861	biogenic in-vitro
O=c1c(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc(O)c12	ZINC000257486919	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC	ZINC000150361229	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000150355165	endogenous in-man
CCCCC[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)C(=O)C[C@H]1O	ZINC000012496636	endogenous in-man
COc1cc(/C=C\C(=O)O[C@@H]2C[C@](O)(C(=O)O)C[C@H](O)[C@H]2OC(=O)/C=C\c2ccc(O)c(O)c2)ccc1O	ZINC000257539342	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](O)COC(=O)CCCCC/C=C\CCCCCCCC	ZINC000095625662	endogenous in-man
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[P@](=O)(O)O[C@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCCCC	ZINC000261495533	endogenous in-man
CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](OC(C)=O)C[C@@]21C	ZINC000008789069	biogenic
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5CC(=O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@@]12CC[C@@H](C)CO2	ZINC000118937283	endogenous in-man
C[C@@H]1CC(=O)C[C@@H]2CCCCN21	ZINC000006488104	endogenous in-man
COc1ccc([C@@H](CC(=O)NCCCn2ccnc2)c2c(O)cc(C)oc2=O)c(OC)c1OC	ZINC000263584858	biogenic
O=C1c2ccccc2C(=O)c2c1oc1c3c(ccc21)OCN([C@H]1CCS(=O)(=O)C1)C3	ZINC000021670315	biogenic
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000150356923	endogenous in-man
CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@H](CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O	ZINC000100782102	endogenous in-man
COc1ccc(CCN2CC(=O)N3[C@@H](Cc4c([nH]c5ccccc45)[C@H]3CCc3ccccc3)C2=O)cc1OC	ZINC000002095956	biogenic
C[C@]1(C(=O)O)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@H]2C1	ZINC000257396948	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000150370883	endogenous in-man
CSCC[C@H](N)C(=O)NC(=O)CC[C@H](N)C(=O)O	ZINC000095617774	endogenous in-man
C[C@@H]1[C@H](OC(=O)CCC(=O)NCCCC(=O)NCCc2ccc(O)c(O)c2)O[C@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3	ZINC000229785709	biogenic
